Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,PolarityPAScore,Prob_Pos,NB_Sent,Score,wc
rep,1,172,63,WALLACE,"Mr. Trump, I'll give you 30 seconds -- I'll give you 30 seconds to answer my question, which was, what evidence do you have, specific evidence that the Mexican government is sending criminals across the border? Thirty seconds.",0.0,0.023033474103390263,neg,2,0
rep,1,173,64,TRUMP,"Border Patrol, I was at the border last week. Border Patrol, people that I deal with, that I talk to, they say this is what's happening. Because our leaders are stupid. Our politicians are stupid.",0.0,0.4129624465353447,neg,2,0
rep,1,174,64,TRUMP,"And the Mexican government is much smarter, much sharper, much more cunning. And they send the bad ones over because they don't want to pay for them. They don't want to take care of them.",0.18,0.8809346355886951,pos,2,0
rep,1,175,64,TRUMP,Why should they when the stupid leaders of the United States will do it for them? And that's what is happening whether you like it or not.,-0.7999999999999999,0.5344397956526221,pos,2,0
rep,1,176,64,TRUMP,(CHEERING AND APPLAUSE),0.0,0.8033707865168543,pos,5,0
rep,1,177,65,WALLACE,"All right. Obviously there's a lot more to talk about this. We're going to have more questions for the candidates on illegal immigration, plus other key topics including your questions on Facebook.",-0.03125,0.9475179543465208,pos,2,0
rep,1,178,65,WALLACE,(BEGIN VIDEO CLIP),0.0,0.270450374056491,neg,2,0
rep,1,179,66,UNIDENTIFIED MALE,What will be your plan on making immigration easier for those that want to do it legally?,0.2,0.9816820009803249,pos,2,0
rep,1,180,67,UNIDENTIFIED MALE,What specific steps would you take to contain the growth of ISIS?,0.0,0.8929780477787386,pos,2,0
rep,1,181,68,UNIDENTIFIED FEMALE,I'd like to know what the candidates are going to do so that I feel safe in my own country again.,0.55,0.7113504938446336,pos,2,0
rep,1,182,68,UNIDENTIFIED FEMALE,(END VIDEO CLIP),0.0,0.2796466721009829,neg,2,0
rep,1,183,68,UNIDENTIFIED FEMALE,(COMMERCIAL BREAK),0.0,0.5271654564315359,pos,2,0
rep,1,184,69,WALLACE,Welcome back to FOX News/Facebook Republican Debate Night. We're going to continue the questions now on illegal immigration. We kind of ended with a cliffhanger there. So let's continue the conversation.,-0.5,0.8093245942403543,pos,2,0
rep,1,185,70,WALLACE,"Governor Kasich, I know you don't like to talk about Donald Trump. But I do want to ask you about the merit of what he just said. When you say that the American government is stupid, that the Mexican government is sending criminals, that we're being bamboozled, is that an adequate response to the question of illegal immigration?",-0.1933333333333333,0.1034274737484707,neg,2,0
rep,1,186,71,KASICH,"Chris, first of all, I was just saying to Chris Christie, they say we're outspoken, we need to take lessons from Donald Trump if we're really going to learn it. Here is the thing about Donald Trump. Donald Trump is hitting a nerve in this country. He is. He's hitting a nerve. People are frustrated. They're fed up. They don't think the government is working for them. And for people who want to just tune him out, they're making a mistake.",0.225,0.8586856759853717,pos,2,0
rep,1,187,71,KASICH,"Now, he's got his solutions. Some of us have other solutions. You know, look, I balanced the federal budget as one of the chief architects when I was in Washington. Hasn't been done since. I was a military reformer. I took the state of Ohio from an $8 billion hole and a 350,000 job loss to a $2 billion surplus and a gain of 350,000 jobs.",0.0,0.495675126977925,neg,2,0
rep,1,188,72,WALLACE,"Respectfully, can we talk about illegal immigration?",0.0,0.8963404803657443,pos,2,0
rep,1,189,73,KASICH,"But the point is that we all have solutions. Mr. Trump is touching a nerve because people want the wall to be built. They want to see an end to illegal immigration. They want to see it, and we all do. But we all have different ways of getting there. And you're going to hear from all of us tonight about what our ideas are.",0.0,0.4188814344004953,neg,2,0
rep,1,190,74,WALLACE,"All right, well, Senator Rubio, let me see if I can do better with you. Is it as simple as our leaders are stupid, their leaders are smart, and all of these illegals coming over are criminals?",-0.1952380952380952,0.5494335327116014,pos,2,0
rep,1,191,75,RUBIO,"Let me set the record straight on a couple of things. The first is, the evidence is now clear that the majority of people coming across the border are not from Mexico. They're coming from Guatemala, El Salvador, Honduras. Those countries are the source of the people that are now coming in its majority.",0.17500000000000002,0.7267018550423537,pos,2,0
rep,1,192,75,RUBIO,"I also believe we need a fence. The problem is if El Chapo builds a tunnel under the fence, we have to be able to deal with that too. And that's why you need an e-verify system and you need an entry-exit tracking system and all sorts of other things to prevent illegal immigration. But I agree with what Governor Kasich just said. People are frustrated. This is the most generous country in the world when it comes to immigration. There are a million people a year who legally immigrate to the United States, and people feel like we're being taken advantage of. We feel like despite our generosity, we're being taken advantage of.",-0.3125,0.7526590243000565,pos,2,0
rep,1,193,75,RUBIO,"And let me tell you who never gets talked about in these debates. The people that call my office, who have been waiting for 15 years to come to the United States. And they've paid their fees, and they hired a lawyer, and they can't get in. And they're wondering, maybe they should come illegally.",0.0,0.743509114686792,pos,2,0
rep,1,194,75,RUBIO,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,1,195,76,RUBIO,"And so these are important issues, and we should address it. It's a serious problem that needs to be addressed, and otherwise we're going to keep talking about this for the next 30 years, like we have for the last 30 years.",-0.1111111111111111,0.33064252078265405,neg,2,0
rep,1,196,77,WALLACE,Governor Walker.,0.0,0.4965277777777777,neg,2,0
rep,1,197,77,WALLACE,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,1,198,78,WALLACE,"Governor Walker, from 2002 until as recently as 2013, just two years ago, you supported comprehensive immigration reform, including a path to citizenship. Now you say that was a quick reaction to something you hadn't really thought about, and that you've changed your mind. Other than politics, could you explain why in the last two years you've changed your position on a path to citizenship, and are there other past positions that we shouldn't hold you to?",-0.125,0.8756730828562062,pos,2,0
rep,1,199,79,WALKER,"Chris, I actually said that on your show earlier this year.",0.0,0.5199365637525737,pos,2,0
rep,1,200,79,WALKER,(CROSSTALK),0.0,0.5,pos,2,0
rep,1,201,80,WALKER,I acknowledged that. I said I actually listened to the American people. And I think people across America want a leader who's actually going to listen to them.,0.0,0.7790963084394452,pos,2,0
rep,1,202,80,WALKER,"I talked to border state governors and other elected officials. I look at how this president, particularly through last November, messed up the immigration system in this country. Most importantly, I listened to the people of America.",0.08333333333333333,0.975580894566647,pos,2,0
rep,1,203,80,WALKER,"I believe we need to secure the border. I've been to the border with Governor Abbott in Texas and others, seeing the problems that they have there. There is international criminal organizations penetrating our southern based borders, and we need to do something about it. Secure the border, enforce the law, no amnesty, and go forward with the legal immigration system that gives priority to American working families and wages.",0.20000000000000004,0.9977886567671476,pos,2,0
rep,1,204,80,WALKER,(APPLAUSE) ,0.0,0.7222222222222221,pos,5,0
rep,1,205,81,WALLACE,"Senator Cruz, some 1,400 people submitted questions on this very hot topic of illegal immigration on Facebook, and a number of them were about the murder of Kate Steinle in San Francisco, allegedly shot down by an illegal. Doug Bettencourt sent this question, ""will you support Kate Steinle's Law,"" which would impose a mandatory five-year prison term for an illegal who is deported and then returns to this country? ""And will you defund sanctuary cities for violating federal law?""",-0.18611111111111112,0.6376223529000469,pos,2,0
rep,1,206,82,CRUZ,"Chris, absolutely yes. And not only will I support it--",0.0,0.6529523679837145,pos,3,0
rep,1,207,82,CRUZ,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,1,208,83,CRUZ,"-- I have authored Kate's law in the United States Senate and filed that legislation. I tried to get the Senate to vote to pass Kate's law on the floor of the Senate just one week ago, and the leader of our own party blocked a vote on Kate's law.",0.6,0.9011016991057292,pos,2,0
rep,1,209,83,CRUZ,"You know, there was reference made to our leaders being stupid. It's not a question of stupidity. It's that they don't want to enforce the immigration laws. That there are far too many in the Washington cartel that support amnesty.",0.3,0.7547297601326683,pos,2,0
rep,1,210,84,CRUZ,"President Obama has talked about fundamentally transforming this country. There's 7 billion people across the face of the globe, many of whom want to come to this country. If they come legally, great. But if they come illegally and they get amnesty, that is how we fundamentally change this country, and it really is striking.",0.0,0.7987375318093103,pos,2,0
rep,1,211,84,CRUZ,"A majority of the candidates on this stage have supported amnesty. I have never supported amnesty, and I led the fight against Chuck Schumer's gang of eight amnesty legislation in the Senate.",0.0,0.9866220548388336,pos,2,0
rep,1,212,85,KELLY,"Alright, gentlemen, we're gonna switch topics now and talk a bit about terror and national security.",0.0,0.7077855893980883,pos,2,0
rep,1,213,85,KELLY,"Governor Christie. You've said that Senator Paul's opposition to the NSA's collection of phone records has made the United States weaker and more vulnerable, even going so far as to say that he should be called before Congress to answer for it if we should be hit by another terrorist attack.",0.03333333333333333,0.9888897593319504,pos,2,0
rep,1,214,85,KELLY,Do you really believe you can assign blame to Senator Paul just for opposing he bulk collection of people's phone records in the event of a terrorist attack?,0.2,0.3894882714216316,neg,2,0
rep,1,215,86,CHRISTIE,"Yes, I do. And I'll tell you why: because I'm the only person on this stage who's actually filed applications under the Patriot Act, who has gone before the federal -- the Foreign Intelligence Service court, who has prosecuted and investigated and jailed terrorists in this country after September 11th.",-0.04166666666666666,0.9926791772622824,pos,2,0
rep,1,216,86,CHRISTIE,"I was appointed U.S. attorney by President Bush on September 10th, 2001, and the world changed enormously the next day, and that happened in my state.",0.0,0.970421185177202,pos,2,0
rep,1,217,86,CHRISTIE,"This is not theoretical to me. I went to the funerals. We lost friends of ours in the Trade Center that day. My own wife was two blocks from the Trade Center that day, at her office, having gone through it that morning.",0.25,0.8128567583737364,pos,2,0
rep,1,218,86,CHRISTIE,"When you actually have to be responsible for doing this, you can do it, and we did it, for seven years in my office, respecting civil liberties and protecting the homeland.",0.1,0.8413301689285398,pos,2,0
rep,1,219,86,CHRISTIE,"And I will make no apologies, ever, for protecting the lives and the safety of the American people. We have to give more tools to our folks to be able to do that, not fewer, and then trust those people and oversee them to do it the right way. As president, that is exactly what I'll do.",0.42857142857142855,0.5719971901940205,pos,2,0
rep,1,220,87,PAUL,"Megyn, may I respond?",0.0,0.5289991321955455,pos,2,0
rep,1,221,87,PAUL,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,1,222,88,PAUL,May I respond?,0.0,0.5289991321955455,pos,2,0
rep,1,223,89,KELLY,"Go ahead, sir.",0.0,0.671875,pos,2,0
rep,1,224,90,PAUL,"I want to collect more records from terrorists, but less records from innocent Americans. The Fourth Amendment was what we fought the Revolution over! John Adams said it was the spark that led to our war for independence, and I'm proud of standing for the Bill of Rights, and I will continue to stand for the Bill of Rights.",0.8,0.9074693852588918,pos,2,0
