Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,Prob_Pos,NB_Sent
rep,1,190,74,WALLACE,"All right, well, Senator Rubio, let me see if I can do better with you. Is it as simple as our leaders are stupid, their leaders are smart, and all of these illegals coming over are criminals?",0.5494335327115988,pos
rep,1,191,75,RUBIO,"Let me set the record straight on a couple of things. The first is, the evidence is now clear that the majority of people coming across the border are not from Mexico. They're coming from Guatemala, El Salvador, Honduras. Those countries are the source of the people that are now coming in its majority.",0.7267018550423573,pos
rep,1,192,75,RUBIO,"I also believe we need a fence. The problem is if El Chapo builds a tunnel under the fence, we have to be able to deal with that too. And that's why you need an e-verify system and you need an entry-exit tracking system and all sorts of other things to prevent illegal immigration. But I agree with what Governor Kasich just said. People are frustrated. This is the most generous country in the world when it comes to immigration. There are a million people a year who legally immigrate to the United States, and people feel like we're being taken advantage of. We feel like despite our generosity, we're being taken advantage of.",0.7526590243000565,pos
rep,1,193,75,RUBIO,"And let me tell you who never gets talked about in these debates. The people that call my office, who have been waiting for 15 years to come to the United States. And they've paid their fees, and they hired a lawyer, and they can't get in. And they're wondering, maybe they should come illegally.",0.743509114686792,pos
rep,1,194,75,RUBIO,(APPLAUSE),0.7222222222222221,pos
rep,1,195,76,RUBIO,"And so these are important issues, and we should address it. It's a serious problem that needs to be addressed, and otherwise we're going to keep talking about this for the next 30 years, like we have for the last 30 years.",0.33064252078265566,neg
rep,1,196,77,WALLACE,Governor Walker.,0.49652777777777773,neg
rep,1,197,77,WALLACE,(APPLAUSE),0.7222222222222221,pos
rep,1,198,78,WALLACE,"Governor Walker, from 2002 until as recently as 2013, just two years ago, you supported comprehensive immigration reform, including a path to citizenship. Now you say that was a quick reaction to something you hadn't really thought about, and that you've changed your mind. Other than politics, could you explain why in the last two years you've changed your position on a path to citizenship, and are there other past positions that we shouldn't hold you to?",0.8756730828562062,pos
rep,1,199,79,WALKER,"Chris, I actually said that on your show earlier this year.",0.5199365637525737,pos
rep,1,200,79,WALKER,(CROSSTALK),0.5,pos
rep,1,201,80,WALKER,I acknowledged that. I said I actually listened to the American people. And I think people across America want a leader who's actually going to listen to them.,0.7790963084394452,pos
rep,1,202,80,WALKER,"I talked to border state governors and other elected officials. I look at how this president, particularly through last November, messed up the immigration system in this country. Most importantly, I listened to the people of America.",0.975580894566647,pos
rep,1,203,80,WALKER,"I believe we need to secure the border. I've been to the border with Governor Abbott in Texas and others, seeing the problems that they have there. There is international criminal organizations penetrating our southern based borders, and we need to do something about it. Secure the border, enforce the law, no amnesty, and go forward with the legal immigration system that gives priority to American working families and wages.",0.9977886567671475,pos
rep,1,204,80,WALKER,(APPLAUSE) ,0.7222222222222221,pos
rep,1,205,81,WALLACE,"Senator Cruz, some 1,400 people submitted questions on this very hot topic of illegal immigration on Facebook, and a number of them were about the murder of Kate Steinle in San Francisco, allegedly shot down by an illegal. Doug Bettencourt sent this question, ""will you support Kate Steinle's Law,"" which would impose a mandatory five-year prison term for an illegal who is deported and then returns to this country? ""And will you defund sanctuary cities for violating federal law?""",0.6376223529000469,pos
rep,1,206,82,CRUZ,"Chris, absolutely yes. And not only will I support it--",0.6529523679837148,pos
rep,1,207,82,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,1,208,83,CRUZ,"-- I have authored Kate's law in the United States Senate and filed that legislation. I tried to get the Senate to vote to pass Kate's law on the floor of the Senate just one week ago, and the leader of our own party blocked a vote on Kate's law.",0.9011016991057293,pos
rep,1,209,83,CRUZ,"You know, there was reference made to our leaders being stupid. It's not a question of stupidity. It's that they don't want to enforce the immigration laws. That there are far too many in the Washington cartel that support amnesty.",0.7547297601326683,pos
rep,1,210,84,CRUZ,"President Obama has talked about fundamentally transforming this country. There's 7 billion people across the face of the globe, many of whom want to come to this country. If they come legally, great. But if they come illegally and they get amnesty, that is how we fundamentally change this country, and it really is striking.",0.7987375318093103,pos
rep,1,211,84,CRUZ,"A majority of the candidates on this stage have supported amnesty. I have never supported amnesty, and I led the fight against Chuck Schumer's gang of eight amnesty legislation in the Senate.",0.9866220548388337,pos
rep,1,212,85,KELLY,"Alright, gentlemen, we're gonna switch topics now and talk a bit about terror and national security.",0.7077855893980883,pos
rep,1,213,85,KELLY,"Governor Christie. You've said that Senator Paul's opposition to the NSA's collection of phone records has made the United States weaker and more vulnerable, even going so far as to say that he should be called before Congress to answer for it if we should be hit by another terrorist attack.",0.9888897593319503,pos
rep,1,214,85,KELLY,Do you really believe you can assign blame to Senator Paul just for opposing he bulk collection of people's phone records in the event of a terrorist attack?,0.3894882714216316,neg
rep,1,215,86,CHRISTIE,"Yes, I do. And I'll tell you why: because I'm the only person on this stage who's actually filed applications under the Patriot Act, who has gone before the federal -- the Foreign Intelligence Service court, who has prosecuted and investigated and jailed terrorists in this country after September 11th.",0.9926791772622824,pos
rep,1,216,86,CHRISTIE,"I was appointed U.S. attorney by President Bush on September 10th, 2001, and the world changed enormously the next day, and that happened in my state.",0.9704211851772021,pos
rep,1,217,86,CHRISTIE,"This is not theoretical to me. I went to the funerals. We lost friends of ours in the Trade Center that day. My own wife was two blocks from the Trade Center that day, at her office, having gone through it that morning.",0.8128567583737364,pos
rep,1,218,86,CHRISTIE,"When you actually have to be responsible for doing this, you can do it, and we did it, for seven years in my office, respecting civil liberties and protecting the homeland.",0.841330168928544,pos
rep,1,219,86,CHRISTIE,"And I will make no apologies, ever, for protecting the lives and the safety of the American people. We have to give more tools to our folks to be able to do that, not fewer, and then trust those people and oversee them to do it the right way. As president, that is exactly what I'll do.",0.5719971901940233,pos
rep,1,220,87,PAUL,"Megyn, may I respond?",0.5289991321955455,pos
rep,1,221,87,PAUL,(APPLAUSE),0.7222222222222221,pos
rep,1,222,88,PAUL,May I respond?,0.5289991321955455,pos
rep,1,223,89,KELLY,"Go ahead, sir.",0.671875,pos
rep,1,224,90,PAUL,"I want to collect more records from terrorists, but less records from innocent Americans. The Fourth Amendment was what we fought the Revolution over! John Adams said it was the spark that led to our war for independence, and I'm proud of standing for the Bill of Rights, and I will continue to stand for the Bill of Rights.",0.9074693852588918,pos
rep,1,225,90,PAUL,(APPLAUSE),0.7222222222222221,pos
rep,1,226,91,CHRISTIE,"And -- and, Megyn? Megyn, that's a -- that, you know, that's a completely ridiculous answer. ""I want to collect more records from terrorists, but less records from other people."" How are you supposed to know, Megyn?",0.702510128666742,pos
rep,1,227,92,PAUL,Use the Fourth Amendment!,0.6420391484826115,pos
rep,1,228,93,CHRISTIE,What are you supposed to...,0.2823724632489159,neg
rep,1,229,94,PAUL,Use the Fourth Amendment!,0.6420391484826115,pos
rep,1,230,95,CHRISTIE,"...how are you supposed to -- no, I'll tell you how you, look...",0.2934406637870192,neg
rep,1,231,96,PAUL,Get a warrant!,0.14781812125249824,neg
rep,1,232,97,CHRISTIE,"Let me tell you something, you go...",0.5020834731368727,pos
rep,1,233,98,PAUL,Get a judge to sign the warrant!,0.1808791901494187,neg
rep,1,234,99,CHRISTIE,"When you -- you know, senator...",0.595437810203373,pos
rep,1,235,99,CHRISTIE,(CROSSTALK),0.5,pos
rep,1,236,100,KELLY,"Governor Christie, make your point.",0.7734863005984519,pos
rep,1,237,101,CHRISTIE,"Listen, senator, you know, when you're sitting in a subcommittee, just blowing hot air about this, you can say things like that.",0.6975697975673006,pos
rep,1,238,101,CHRISTIE,(APPLAUSE),0.7222222222222221,pos
rep,1,239,101,CHRISTIE,"When you're responsible for protecting the lives of the American people, then what you need to do is to make sure...",0.5728487799706448,pos
rep,1,240,102,PAUL,"See, here's the problem. CHRISTIE: ...is to make sure that you use the system (ph) the way it's supposed to work.",0.615162287905092,pos
rep,1,241,103,PAUL,"Here's the problem, governor. Here's the problem, governor. You fundamentally misunderstand the Bill of Rights.",0.5044904569348337,pos
rep,1,242,103,PAUL,"Every time you did a case, you got a warrant from a judge. I'm talking about searches without warrants...",0.14259652192128663,neg
rep,1,243,104,CHRISTIE,There is no...,0.4809491978609627,neg
rep,1,244,105,PAUL,"...indiscriminately, of all Americans' records, and that's what I fought to end.",0.828305440949762,pos
rep,1,245,105,PAUL,"I don't trust President Obama with our records. I know you gave him a big hug, and if you want to give him a big hug again, go right ahead.",0.3293550371548236,neg
rep,1,246,105,PAUL,(APPLAUSE),0.7222222222222221,pos
rep,1,247,106,KELLY,"Go ahead, governor.",0.6874999999999996,pos
