SentenceNo,SequenceNo,Speaker,Text
260,126,KASICH,"Now, here's the - if they cheat, we slap the sanctions back on. If they help Hamas, and Hezbollah, we slap the sanctions back on. And, if we find out that they may be developing a nuclear weapon, than the military option is on the table. We are stronger when we work with the Western civilization, our friends in Europe, and just doing it on our own I don't think is the right policy."
261,127,TAPPER,"...Thank you, Governor. I want to go to Senator Paul."
262,128,TRUMP,"...Slow (ph) and steady, (inaudible) chicken..."
263,129,TAPPER,"I want to go to Senator Paul. Senator Paul, the White House is rolling out the red carpet next week for the President of China, President Xi. Governor Walker says that President Obama should cancel the state dinner because of China's currency manipulation, and because of China's alleged cyber attacks against the United States."
264,129,TAPPER,Is Governor Walker right?
265,130,PAUL,"I think this goes back to essentially what we've been saying for the last two or three questions. Carly Fiorina also said we're not going to talk with Putin. Well, think if Reagan had said that during the Cold War? We continued to talk with the Russians throughout the Cold War which is much more significant that where we are now."
266,130,PAUL,"Should we continue to talk with Iran? Yes. Should we cut up the agreement immediately? That's absurd. Wouldn't you want to know if they complied? Now, I'm going to vote against the agreement because I don't think there's significant leverage, but it doesn't mean that I would immediately not look at the agreement, and cut it up without looking to see if whether or not Iran has complied."
267,130,PAUL,"The same goes with China. I don't think we need to be rash, I don't think we need to be reckless, and I think need to leave lines of communication open. Often we talk about whether we should be engaged in the world, or disengaged in the world, and I think this is an example of some who want to isolate us, actually, and not be engaged."
268,130,PAUL,"We do need to be engaged with Russia. It doesn't mean we give them a free pass, or China a free pass, but, to be engaged, to continue to talk. We did throughout the Cold War, and it would be a big mistake not to do it here."
269,131,TAPPER,"Governor Walker, Senator Paul seemed to suggest..."
270,131,TAPPER,(APPLAUSE)
271,132,TAPPER,"...that canceling the state dinner would be rash, and reckless."
272,133,WALKER,"Two parts to that, one on China, one back for a second on Iran."
273,133,WALKER,"When it comes to China, why would we be giving an official state visit to a country that's been involved in a massive cyber attack against the United States? That's not just a visit, that's a 21 gun salute on the South Lawn of the White House. It just doesn't make any sense. If we're ever going to send a message to them, wouldn't this be the time, when they've issued this, sort of, massive attack against us?"
274,133,WALKER,"And, Jake, for the question, I was one of the first ones to call for terminating the bad deal with Iran on day one. The President came after me and said I need to bone up. You know, the President who called ISIS the JV squad said I needed to bone up."
275,133,WALKER,"The reality is it's a bad deal on day one, and it's a bad deal because this president has allowed Iran to go closer, and closer."
276,133,WALKER,"I'd love to play cards with this guy because Barack Obama folds on everything with Iran. We need a leader who's going to stand up, and actually (INAUDIBLE)..."
277,134,FIORINA,...Jake...
278,135,TAPPER,...Governor Bush...
279,136,CRUZ,...Jake...
280,137,TAPPER,"Governor Bush, your father was the chief diplomatic envoy to China back when Nixon opened relations to China. Is Scott Walker's approach the right one, canceling the state dinner?"
281,138,BUSH,"No, I don't think so, but we need to be strong against China. We should use offensive tactics as it relates to cyber security, send a deterrent signal to China. There should be super sanctions in what President Obama has proposed. There's many other tools that we have without canceling a dinner. That's not going to change anything, but we can be much stronger as it relates to that."
282,138,BUSH,"As it relates to Iran, it's not a strategy to tear up an agreement. A strategy would be how do we confront Iran? And, the first thing that we need to do is to establish our commitment to Israel which has been altered by this administration. And, make sure that they have the most sophisticated weapons to send a signal to Iran that we have Israel's back."
283,138,BUSH,"If we do that, it's going to create a healthier deterrent effect than anything else I can think of."
284,139,TAPPER,I want to turn...
285,140,FIORINA,"...Jake, (INAUDIBLE)..."
286,140,FIORINA,(APPLAUSE)
287,141,TAPPER,"...I want to turn to Governor Huckabee who has been very patient. Somebody had to be 11th, and he is, but, I do want to change the subject to the event that you had..."
288,142,HUCKABEE,"I would certainly love to get in on this, because I think the single..."
289,142,HUCKABEE,(CROSSTALK)
290,143,TAPPER,"... however you want, but I want to ask this question."
291,144,HUCKABEE,"I've been patiently waiting, and I'm going to just say this about Iran."
292,145,TAPPER,"All right, sir, go ahead."
293,146,HUCKABEE,"Because I think it is incredibly important. This is really about the survival of Western civilization. This is not just a little conflict with a Middle Eastern country that we've just now given over $100 billion to, the equivalent in U.S. terms is $5 trillion."
294,146,HUCKABEE,"This threatens Israel immediately, this threatens the entire Middle East, but it threatens the United States of America. And we can't treat a nuclear Iranian government as if it is just some government that would like to have power. This is a government for 36 years has killed Americans, they kidnapped Americans, they have maimed Americans. They have sponsored terrorist groups, Hamas and Hezbollah, and they threaten the very essence of Western civilization."
295,146,HUCKABEE,"To give them this agreement, that the president treats like the Magna Carta, but Iranians treat it like it's toilet paper, and we must, simply, make it very clear that the next president, one of us on this stage, will absolutely not honor that agreement, and will destroy it and will be tough with Iran, because otherwise, we put every person in this world in a very dangerous place."
296,146,HUCKABEE,(APPLAUSE)
297,147,TAPPER,OK.
298,148,(UNKNOWN),"Jake, I'd like to..."
299,149,TAPPER,"We're going to turn now to Hugh Hewitt, from Salem Radio Network."
300,150,HEWITT,"Thank you, Jake."
301,150,HEWITT,"Mr. Trump, two years ago, President Obama drew a red line that the Syrian dictator Bashar Assad crossed, President Obama threatened to strike. He did not, his knees buckled."
302,150,HEWITT,"We now have 4 million refugees, Syria is a living hell, and he turned to the Congress for the authority to back him up. You have three senators to your right that said, no. Do they bear responsibility for this refugee crisis, and what would you have done when Bashar Assad crossed the line?"
303,151,TRUMP,"I wouldn't have drawn the line, but once he drew it, he had no choice but to go across. They do bear some responsibility, but I think he probably didn't do it, not for that reason."
304,151,TRUMP,"Somehow, he just doesn't have courage. There is something missing from our president. Had he crossed the line and really gone in with force, done something to Assad - if he had gone in with tremendous force, you wouldn't have millions of people displaced all over the world."
